
TIME STEP:
125 = 0.2ms

VOLTAGE STEP:
CH1:  32 = 1.5V
CH2:  32 = 1.5V

N	CH1	CH2
2014	102	30
2015	101	30
2016	101	30
2017	100	30
2018	100	30
2019	100	30
2020	99	30
2021	99	30
2022	98	29
2023	98	29
2024	97	30
2025	97	30
2026	96	30
2027	96	30
2028	95	30
2029	95	30
2030	95	30
2031	94	30
2032	94	30
2033	93	31
2034	93	31
2035	92	31
2036	92	31
2037	92	31
2038	92	31
2039	91	31
2040	91	31
2041	90	32
2042	90	32
2043	90	32
2044	89	32
2045	89	33
2046	89	33
2047	88	33
2048	88	33
2049	88	34
2050	87	34
2051	87	34
2052	87	35
2053	86	35
2054	86	35
2055	86	36
2056	85	36
2057	85	36
2058	84	37
2059	84	37
2060	84	37
2061	84	37
2062	84	38
2063	83	38
2064	83	39
2065	83	39
2066	82	39
2067	82	40
2068	82	41
2069	82	41
2070	81	41
2071	81	42
2072	81	43
2073	81	43
2074	80	44
2075	80	44
2076	80	45
2077	80	45
2078	80	46
2079	80	46
2080	79	47
2081	79	48
2082	79	48
2083	79	49
2084	79	49
2085	78	50
2086	78	51
2087	78	52
2088	78	52
2089	78	53
2090	78	53
2091	77	54
2092	77	55
