
TIME STEP:
125 = 2ms

VOLTAGE STEP:
CH1:  32 = 0.5V~
CH2:  32 = 0.5V~

N	CH1	CH2
2059	65	72
2060	69	84
2061	74	94
2062	81	96
2063	84	89
2064	83	70
2065	77	48
2066	68	32
2067	57	29
2068	50	32
2069	48	42
2070	47	50
2071	48	52
2072	50	49
2073	50	47
2074	49	50
2075	51	63
2076	57	80
2077	66	94
2078	75	96
2079	80	91
2080	80	73
2081	76	54
2082	69	41
2083	61	39
2084	55	41
2085	52	45
2086	51	45
2087	49	39
2088	47	31
2089	42	29
2090	39	34
2091	40	52
2092	47	73
2093	57	89
2094	67	92
2095	74	88
2096	74	74
2097	73	60
2098	68	53
2099	65	52
2100	62	54
2101	60	54
2102	58	47
2103	53	33
2104	46	21
2105	39	18
2106	34	23
2107	34	42
2108	40	64
2109	49	79
2110	58	83
2111	65	81
2112	68	71
2113	68	65
2114	67	65
2115	68	70
2116	68	71
2117	68	67
2118	67	55
2119	61	36
2120	52	20
2121	43	16
2122	36	21
2123	35	37
2124	38	55
2125	44	68
2126	52	70
2127	57	69
2128	61	66
2129	62	67
2130	65	75
2131	69	85
2132	74	87
2133	77	83
2134	77	66
2135	71	44
2136	62	27
2137	51	23
2138	44	26
2139	42	39
2140	43	52
2141	48	58
2142	51	58
2143	52	56
2144	53	57
2145	56	66
2146	61	81
2147	69	95
2148	78	98
2149	84	95
2150	84	78
2151	80	58
2152	72	42
2153	63	38
2154	56	41
2155	54	48
2156	54	53
2157	54	53
2158	53	48
2159	52	46
2160	51	50
2161	52	64
2162	57	84
2163	68	101
2164	79	106
2165	87	104
2166	88	89
2167	87	73
2168	81	61
2169	76	59
2170	73	62
2171	70	64
2172	69	63
2173	69	54
2174	61	43
2175	56	41
2176	52	45
2177	53	63
2178	57	85
2179	70	102
2180	79	109
2181	88	107
2182	91	96
2183	91	86
2184	89	82
2185	87	83
2186	86	86
2187	86	86
2188	85	76
2189	81	61
2190	74	46
2191	65	42
2192	59	46
2193	58	63
2194	64	84
2195	72	101
2196	81	106
2197	88	105
2198	92	99
2199	95	98
2200	95	100
2201	97	107
2202	101	111
2203	103	109
2204	103	95
2205	99	76
2206	90	58
2207	81	53
2208	73	56
2209	71	71
2210	73	87
2211	78	98
2212	85	100
2213	89	99
2214	92	98
2215	94	103
2216	98	115
2217	105	127
2218	112	133
2219	118	131
2220	118	115
2221	115	94
2222	106	76
2223	97	70
2224	89	72
2225	86	83
2226	87	92
2227	90	96
2228	93	96
2229	93	94
2230	94	96
2231	96	107
2232	101	125
2233	110	142
2234	120	149
2235	128	147
2236	130	133
2237	129	113
2238	122	99
2239	115	95
2240	109	96
2241	108	103
2242	107	104
2243	106	102
2244	104	94
2245	100	92
2246	98	94
2247	99	109
2248	105	131
2249	117	151
2250	127	159
2251	135	158
2252	139	147
2253	139	133
2254	136	124
2255	132	123
2256	130	125
2257	130	126
2258	129	123
2259	126	111
2260	120	98
2261	113	93
2262	107	96
2263	107	114
2264	113	136
2265	122	155
2266	132	161
2267	141	160
2268	145	152
2269	146	146
2270	146	146
2271	147	151
2272	148	153
2273	149	152
2274	149	142
2275	144	123
2276	136	107
2277	127	102
2278	120	105
2279	121	123
2280	122	141
2281	130	155
2282	138	159
2283	144	159
2284	147	156
2285	147	157
2286	153	165
2287	158	175
2288	163	179
2289	168	177
2290	168	163
2291	163	143
2292	155	124
2293	145	119
2294	138	121
2295	135	133
2296	136	147
2297	141	155
2298	145	155
2299	149	154
2300	149	154
2301	152	163
2302	156	177
2303	165	193
2304	173	199
2305	180	197
2306	181	182
2307	179	162
2308	172	145
2309	162	139
2310	156	141
2311	154	149
2312	153	155
2313	154	155
2314	154	151
2315	153	149
2316	152	152
2317	153	164
2318	159	184
2319	168	202
2320	179	210
2321	187	209
2322	190	196
2323	189	180
2324	184	167
2325	178	164
2326	175	166
2327	173	168
2328	172	168
2329	170	161
2330	166	151
2331	160	147
2332	157	149
2333	157	165
2334	162	187
2335	172	206
2336	180	215
2337	191	215
2338	196	205
2339	197	195
2340	198	189
2341	193	189
2342	192	192
2343	191	192
2344	191	185
2345	187	170
2346	180	155
2347	171	148
2348	165	150
2349	164	165
2350	168	187
2351	175	203
2352	184	211
2353	191	211
2354	195	205
2355	197	202
2356	198	203
2357	201	210
2358	203	214
2359	207	213
2360	207	201
2361	202	182
2362	194	163
2363	184	154
2364	176	156
2365	173	169
2366	174	186
2367	178	198
2368	185	201
2369	190	201
2370	193	201
2371	195	203
2372	198	212
2373	204	226
2374	211	232
2375	216	231
2376	217	217
2377	215	196
2378	207	177
2379	197	167
2380	190	168
2381	185	178
2382	185	188
2383	186	193
2384	189	193
2385	189	189
2386	189	190
2387	190	199
2388	195	215
2389	203	232
2390	212	241
2391	219	241
2392	222	227
2393	221	207
2394	215	192
2395	207	184
2396	202	185
2397	198	190
2398	196	191
2399	195	190
2400	193	182
2401	189	177
2402	186	178
2403	185	191
2404	190	212
2405	199	231
2406	209	241
2407	218	241
2408	222	231
2409	222	216
2410	217	204
2411	214	203
2412	211	204
2413	209	204
2414	208	201
2415	204	190
2416	199	176
2417	191	168
2418	184	170
2419	183	183
2420	186	204
2421	193	223
2422	204	233
2423	211	233
2424	215	225
2425	216	217
2426	216	215
2427	216	217
2428	217	220
2429	217	220
2430	217	210
2431	212	193
2432	205	174
2433	194	163
2434	184	164
2435	182	176
2436	183	195
2437	190	211
2438	196	217
2439	202	217
2440	205	213
2441	207	212
2442	208	216
2443	211	225
2444	216	231
2445	220	230
2446	220	218
2447	218	198
2448	209	177
2449	198	165
2450	189	165
2451	184	175
2452	184	187
2453	187	197
2454	190	198
2455	192	197
2456	193	196
2457	193	199
2458	197	212
2459	203	228
2460	211	236
2461	218	236
2462	219	222
2463	218	202
2464	210	182
2465	201	171
2466	191	170
2467	188	177
2468	186	183
2469	185	183
2470	184	179
2471	183	174
2472	181	174
2473	180	184
2474	184	201
2475	191	220
2476	200	231
2477	209	231
2478	212	219
2479	212	202
2480	207	186
2481	200	179
2482	194	179
2483	191	182
2484	188	182
2485	186	175
2486	181	163
2487	176	154
2488	169	155
2489	168	166
2490	170	186
2491	177	206
2492	187	218
2493	196	218
2494	201	209
2495	201	197
2496	198	188
2497	195	187
2498	193	189
2499	192	189
2500	191	183
2501	187	168
2502	180	152
2503	169	139
2504	161	139
2505	158	151
2506	159	169
2507	164	187
2508	172	198
2509	179	198
2510	188	192
2511	185	185
2512	185	185
2513	185	190
2514	187	195
2515	190	195
2516	190	184
2517	185	165
2518	177	145
2519	166	131
2520	156	130
2521	150	138
2522	148	153
2523	153	167
2524	157	171
2525	162	170
2526	164	167
2527	165	168
2528	167	175
2529	171	187
2530	176	196
2531	181	196
2532	182	183
2533	181	162
2534	173	142
2535	163	128
2536	153	126
2537	146	133
2538	144	142
2539	145	147
2540	146	147
2541	146	144
2542	145	142
2543	145	147
2544	147	160
2545	153	177
2546	162	190
2547	170	190
2548	173	178
2549	173	159
2550	166	140
2551	158	129
2552	149	128
2553	144	131
2554	142	133
2555	140	132
2556	137	124
2557	131	116
2558	128	115
2559	127	124
2560	128	143
2561	135	161
2562	144	175
2563	153	175
2564	157	166
2565	157	151
2566	155	138
2567	149	132
2568	145	132
2569	140	132
2570	140	131
2571	136	121
2572	130	106
2573	121	94
2574	114	93
2575	110	102
2576	111	121
2577	117	141
2578	126	153
2579	134	153
2580	140	148
2581	140	139
2582	139	133
2583	137	134
2584	137	138
2585	137	138
2586	137	130
2587	133	114
2588	125	94
2589	114	80
2590	105	78
2591	99	86
2592	98	103
2593	102	119
2594	109	129
2595	115	129
2596	118	125
2597	119	122
2598	121	124
2599	122	132
2600	125	139
2601	130	139
2602	131	130
2603	129	110
2604	120	88
2605	110	73
2606	99	70
2607	92	76
2608	89	88
2609	90	98
2610	95	100
2611	95	99
2612	97	98
2613	97	99
2614	100	109
2615	105	124
2616	110	135
2617	119	136
2618	122	127
2619	121	107
2620	114	86
2621	105	72
2622	95	70
2623	86	73
2624	83	80
2625	85	81
2626	85	79
2627	83	73
2628	80	72
2629	79	77
2630	80	92
2631	86	111
2632	96	126
2633	105	127
2634	110	120
2635	110	102
2636	106	86
2637	99	76
2638	92	75
2639	88	77
2640	85	77
2641	83	72
2642	79	61
2643	73	51
2644	66	49
2645	63	56
2646	63	74
2647	70	93
2648	80	110
2649	89	111
2650	94	106
2651	95	94
2652	92	84
2653	90	81
2654	89	82
2655	87	83
2656	86	80
2657	83	67
2658	77	51
2659	68	35
2660	58	33
2661	53	40
2662	52	58
2663	57	78
2664	65	90
2665	73	91
2666	79	89
2667	80	82
2668	81	81
2669	82	85
2670	83	89
2671	85	90
2672	85	85
2673	84	68
2674	76	46
2675	66	30
2676	56	27
2677	49	32
2678	48	47
2679	51	62
2680	56	70
2681	60	70
2682	62	67
2683	64	67
2684	66	72
2685	70	84
2686	75	94
2687	81	96
2688	84	89
2689	83	70
2690	79	49
2691	67	32
2692	56	29
2693	49	32
2694	47	42
2695	47	50
2696	49	51
2697	49	48
2698	49	47
2699	49	50
2700	51	63
2701	57	79
2702	66	94
2703	74	96
2704	81	91
2705	81	74
2706	76	54
2707	70	41
2708	61	39
2709	55	41
2710	52	45
2711	51	45
2712	49	39
2713	45	31
2714	41	29
2715	40	35
2716	42	52
2717	47	73
2718	57	89
2719	67	91
2720	74	88
2721	75	74
2722	74	60
2723	69	53
2724	64	52
2725	62	54
2726	60	54
2727	58	47
2728	54	33
2729	46	20
2730	39	18
2731	34	24
2732	35	42
2733	40	63
2734	48	79
2735	58	82
2736	65	81
2737	68	72
2738	68	65
2739	67	65
2740	67	69
2741	68	70
2742	68	68
2743	67	55
2744	60	35
2745	52	19
2746	43	15
2747	36	21
2748	35	37
2749	38	55
2750	46	69
2751	53	70
2752	57	69
2753	61	66
2754	62	67
2755	65	76
2756	69	85
2757	74	87
2758	77	83
2759	77	66
2760	71	45
2761	62	27
2762	51	23
2763	43	25
2764	42	39
2765	43	52
2766	47	58
2767	51	58
2768	53	56
2769	54	57
2770	56	66
2771	61	81
2772	69	95
2773	77	98
2774	83	95
2775	83	78
2776	80	58
2777	71	42
2778	62	38
2779	56	40
2780	53	49
2781	54	54
2782	53	53
2783	53	48
2784	51	46
2785	50	50
2786	52	64
2787	58	84
2788	68	101
2789	78	106
2790	87	104
2791	88	90
2792	87	73
2793	77	62
2794	76	60
2795	71	62
2796	70	64
2797	69	63
2798	66	54
2799	62	44
2800	56	41
2801	53	45
2802	55	62
2803	59	85
2804	69	103
2805	80	109
2806	88	107
2807	91	96
2808	91	87
2809	89	83
2810	87	84
2811	87	86
2812	87	86
2813	86	77
2814	82	61
2815	74	46
2816	65	42
2817	59	46
2818	58	63
2819	63	84
2820	72	100
2821	81	105
2822	88	104
2823	91	99
2824	93	97
2825	94	100
2826	97	107
2827	101	110
2828	103	109
2829	103	95
2830	99	76
2831	89	58
2832	80	53
2833	73	56
2834	71	71
2835	72	87
2836	79	98
2837	85	100
2838	89	100
2839	91	99
2840	94	103
2841	99	115
2842	105	128
2843	112	132
2844	118	130
2845	119	115
2846	115	94
2847	106	77
2848	97	71
2849	90	73
2850	87	84
2851	88	93
2852	90	96
2853	91	95
2854	92	94
2855	92	96
2856	95	107
2857	101	125
2858	111	142
2859	120	149
2860	128	147
2861	130	134
2862	130	115
2863	122	99
2864	115	95
2865	110	97
2866	107	103
2867	107	104
2868	106	101
2869	104	94
2870	101	91
2871	99	94
2872	100	109
2873	105	131
2874	115	151
2875	126	159
2876	136	158
2877	140	147
2878	140	133
2879	136	124
2880	133	123
2881	130	125
2882	130	126
2883	128	122
2884	125	111
2885	120	98
2886	113	93
2887	108	96
2888	107	114
2889	113	136
2890	122	155
2891	133	161
2892	141	160
2893	144	152
2894	145	146
2895	146	146
2896	146	150
2897	148	153
2898	149	152
2899	148	141
2900	144	124
2901	136	107
2902	127	102
2903	121	105
2904	120	122
2905	123	142
2906	129	154
2907	138	160
2908	144	159
2909	147	156
2910	150	157
2911	155	166
2912	157	175
2913	163	179
2914	167	178
2915	167	162
2916	164	144
2917	155	124
2918	145	118
2919	138	120
2920	136	133
2921	137	147
2922	141	154
2923	145	155
2924	148	154
2925	149	155
2926	152	163
2927	157	177
2928	165	193
2929	174	199
2930	180	197
2931	180	182
2932	179	162
2933	172	145
2934	163	139
2935	157	141
2936	154	149
2937	154	155
2938	154	155
2939	154	151
2940	153	149
2941	152	152
2942	153	164
2943	160	185
2944	168	202
2945	179	211
2946	188	210
2947	190	196
2948	190	179
2949	185	167
2950	179	164
2951	176	166
2952	173	169
2953	172	169
2954	170	160
2955	166	151
2956	161	147
2957	156	149
2958	157	165
2959	162	186
2960	172	206
2961	182	215
2962	191	214
2963	198	204
2964	196	194
2965	195	188
2966	193	189
2967	192	192
2968	192	192
2969	192	185
2970	188	170
2971	181	155
2972	172	149
2973	165	151
2974	164	166
2975	167	186
2976	175	203
2977	185	211
2978	192	211
2979	196	205
2980	198	202
2981	198	203
2982	201	210
2983	204	214
2984	207	213
2985	207	201
2986	203	183
2987	194	163
2988	184	155
2989	176	157
2990	174	169
2991	175	186
2992	180	199
2993	185	201
2994	190	201
2995	192	200
2996	195	203
2997	198	213
2998	204	225
2999	210	232
3000	216	231
3001	217	217
3002	214	196
3003	206	177
3004	197	168
3005	189	169
3006	184	178
3007	185	188
3008	186	192
3009	189	192
3010	189	189
3011	189	190
3012	190	199
3013	194	216
3014	203	232
3015	212	242
3016	220	241
3017	223	227
3018	223	207
3019	216	192
3020	207	184
3021	201	185
3022	197	191
3023	197	192
3024	195	190
3025	193	182
3026	190	177
3027	186	178
3028	186	191
3029	190	211
3030	199	231
3031	209	241
3032	218	241
3033	222	230
3034	222	216
3035	218	205
3036	214	202
3037	210	203
3038	209	204
3039	208	201
3040	205	190
3041	199	177
3042	191	168
3043	185	169
3044	184	183
3045	186	204
3046	194	223
3047	203	233
3048	211	233
3049	217	225
3050	216	217
3051	216	215
3052	216	217
3053	216	220
3054	217	220
3055	217	211
3056	212	193
3057	205	175
3058	195	163
3059	186	164
3060	182	177
3061	183	195
3062	189	211
3063	198	218
3064	203	217
3065	205	212
3066	207	211
3067	208	216
3068	212	225
3069	216	231
3070	220	230
3071	220	217
3072	217	197
3073	209	177
3074	199	164
3075	189	165
3076	184	174
3077	183	187
3078	186	197
3079	190	198
3080	192	197
3081	192	195
3082	193	199
3083	197	212
3084	203	227
3085	211	236
3086	218	236
3087	219	222
3088	218	202
3089	210	183
3090	201	171
3091	193	170
3092	188	177
3093	187	183
3094	186	183
3095	185	180
3096	183	174
3097	181	174
3098	180	184
3099	184	201
3100	192	220
3101	200	231
3102	209	231
3103	212	219
3104	212	201
3105	208	187
3106	200	179
3107	195	179
3108	191	182
3109	189	182
3110	186	174
3111	181	163
3112	176	154
3113	169	154
3114	168	166
3115	170	186
3116	177	206
3117	187	218
3118	195	218
3119	200	209
3120	200	197
3121	198	188
3122	195	187
3123	193	189
3124	192	189
3125	190	183
3126	186	168
3127	180	151
3128	170	140
3129	161	139
3130	159	151
3131	159	169
3132	165	188
3133	174	197
3134	180	197
3135	184	191
3136	185	186
3137	185	185
3138	185	190
3139	188	195
3140	189	195
3141	189	185
3142	186	165
3143	177	145
3144	166	131
3145	156	130
3146	150	138
3147	150	153
3148	153	167
3149	158	172
3150	162	171
3151	164	167
3152	165	168
3153	167	176
3154	171	187
3155	176	195
3156	182	195
3157	183	183
3158	181	163
3159	173	141
3160	162	127
3161	152	126
3162	146	132
3163	144	142
3164	145	147
3165	146	147
3166	146	143
3167	145	142
3168	145	147
3169	147	160
3170	154	178
3171	162	190
3172	170	190
3173	173	178
3174	172	159
3175	166	141
3176	154	130
3177	150	128
3178	144	132
3179	142	133
3180	140	132
3181	137	125
3182	133	116
3183	128	115
3184	127	124
3185	128	142
3186	135	162
3187	143	174
3188	153	175
3189	158	167
3190	158	151
3191	154	138
3192	149	132
3193	144	132
3194	142	133
3195	139	131
3196	136	120
3197	130	106
3198	122	94
3199	117	93
3200	110	102
3201	111	121
3202	117	141
3203	126	153
3204	134	154
3205	139	149
3206	139	138
3207	139	133
3208	137	134
3209	138	138
3210	138	138
3211	137	131
3212	133	114
3213	125	94
3214	115	80
3215	104	78
3216	99	86
3217	98	103
3218	103	119
3219	109	129
3220	115	129
3221	118	124
3222	119	122
3223	120	123
3224	123	132
3225	126	139
3226	130	139
3227	130	130
3228	127	112
3229	120	88
3230	109	72
3231	99	70
3232	91	76
3233	90	88
3234	91	97
3235	94	101
3236	97	100
3237	97	98
3238	97	99
3239	99	109
3240	104	124
3241	112	135
3242	119	136
3243	122	126
3244	121	107
3245	114	86
3246	105	72
3247	95	70
3248	89	73
3249	86	80
3250	85	81
3251	84	79
3252	83	73
3253	81	71
3254	79	77
3255	80	92
3256	86	112
3257	96	126
3258	105	127
3259	111	120
3260	111	102
3261	108	86
3262	99	75
3263	92	74
3264	88	77
3265	86	77
3266	83	72
3267	78	61
3268	73	51
3269	67	49
3270	63	56
3271	62	73
3272	71	95
3273	80	110
3274	89	112
3275	95	106
3276	95	94
3277	94	84
3278	91	81
3279	88	82
3280	87	83
3281	86	79
3282	82	67
3283	77	50
3284	67	36
3285	58	34
3286	53	40
3287	52	59
3288	57	78
3289	66	90
3290	73	91
3291	78	88
3292	80	82
3293	81	81
3294	81	84
3295	83	90
3296	86	91
3297	86	85
3298	83	68
3299	77	47
3300	66	30
3301	56	27
3302	49	32
3303	47	47
3304	49	62
3305	55	70
3306	60	70
3307	62	67
3308	65	66
3309	65	73
3310	69	84
3311	75	94
3312	81	95
3313	84	89
3314	83	70
3315	77	48
3316	67	32
3317	57	29
3318	50	32
3319	47	42
3320	48	50
3321	49	51
3322	49	49
3323	49	47
3324	49	50
3325	51	62
3326	56	80
3327	66	94
3328	75	96
3329	81	91
3330	81	74
3331	76	55
3332	68	41
3333	60	39
3334	56	41
3335	52	45
3336	51	45
3337	49	39
3338	46	31
3339	41	29
3340	39	35
3341	40	51
3342	46	73
3343	58	89
3344	67	91
3345	73	88
3346	75	75
3347	73	61
3348	68	53
3349	65	53
3350	62	54
3351	60	54
3352	59	47
3353	53	33
3354	47	21
3355	39	18
3356	34	23
3357	34	42
3358	40	63
3359	49	79
3360	59	82
3361	64	80
3362	68	71
3363	68	65
3364	67	65
3365	68	69
3366	68	70
3367	68	68
3368	67	54
3369	61	35
3370	52	19
3371	42	16
3372	35	20
3373	34	37
3374	38	55
3375	45	69
3376	53	70
3377	58	69
3378	60	66
3379	63	67
3380	64	75
3381	69	85
3382	74	87
3383	78	83
3384	78	66
3385	70	44
3386	62	27
3387	51	23
3388	45	26
3389	42	38
3390	43	51
3391	47	58
3392	51	58
3393	52	56
3394	54	57
3395	56	66
3396	61	81
3397	69	96
3398	77	99
3399	83	95
3400	83	78
3401	80	58
3402	71	42
3403	63	38
3404	57	40
3405	53	48
3406	54	53
3407	54	53
3408	53	48
3409	51	46
3410	50	50
3411	52	64
3412	59	84
3413	68	101
3414	79	106
3415	87	104
3416	88	89
3417	87	73
3418	82	61
3419	75	60
3420	72	62
3421	70	64
3422	68	63
3423	66	54
3424	61	43
3425	56	40
3426	53	46
3427	53	63
3428	59	85
3429	69	103
3430	80	109
3431	88	107
3432	91	96
3433	91	86
3434	89	83
3435	87	84
3436	87	86
3437	87	86
3438	86	77
3439	81	61
3440	74	47
3441	66	43
3442	60	46
3443	59	63
3444	65	86
3445	72	101
3446	81	106
3447	87	105
3448	92	99
3449	94	98
3450	94	99
3451	96	107
3452	99	110
3453	103	109
3454	103	95
3455	98	76
3456	89	58
3457	80	53
3458	73	56
3459	72	71
3460	73	87
3461	77	97
3462	83	100
3463	89	100
3464	92	99
3465	95	103
3466	98	115
3467	105	128
3468	112	132
3469	118	130
3470	118	115
3471	115	94
3472	105	76
3473	97	71
3474	90	73
3475	87	84
3476	87	93
3477	90	96
3478	92	96
3479	93	94
3480	94	96
3481	95	107
3482	101	125
3483	110	142
3484	120	149
3485	128	147
3486	130	133
3487	129	114
3488	122	99
3489	115	95
3490	110	97
3491	107	102
3492	107	103
3493	106	101
3494	103	94
3495	101	92
3496	98	94
3497	98	108
3498	105	131
3499	115	151
3500	127	159
3501	136	158
3502	139	147
3503	139	133
3504	136	124
3505	132	123
3506	130	126
3507	130	127
3508	129	123
3509	125	111
3510	120	98
3511	113	93
3512	108	96
3513	107	114
3514	113	138
3515	122	155
3516	137	162
3517	141	161
3518	145	153
3519	146	147
3520	146	146
3521	147	151
3522	148	153
3523	149	152
3524	149	141
3525	143	123
3526	136	107
3527	128	102
3528	121	105
3529	119	121
3530	122	141
3531	129	155
3532	137	159
3533	144	159
3534	147	156
3535	149	157
3536	150	163
3537	157	175
3538	162	179
3539	167	177
3540	167	163
3541	163	142
3542	155	124
3543	145	119
3544	137	121
3545	136	133
3546	137	147
3547	141	154
3548	145	155
3549	147	154
3550	149	155
3551	152	163
3552	157	178
3553	164	193
3554	173	199
3555	180	197
3556	181	182
3557	179	162
3558	172	145
3559	163	139
3560	157	141
3561	155	150
3562	154	155
3563	154	155
3564	154	152
3565	153	150
3566	152	152
3567	154	164
3568	159	184
3569	169	202
3570	179	211
3571	187	209
3572	190	196
3573	190	179
3574	185	167
3575	179	164
3576	175	166
3577	173	168
3578	172	168
3579	170	160
3580	165	150
3581	161	147
3582	157	149
3583	157	165
3584	163	187
3585	172	206
3586	181	215
3587	191	215
3588	196	204
3589	196	194
3590	195	188
3591	193	189
3592	192	193
3593	192	193
3594	192	185
3595	187	170
3596	181	154
3597	172	149
3598	167	151
3599	165	166
3600	167	186
3601	176	203
3602	184	210
3603	191	210
3604	196	205
3605	197	202
3606	198	203
3607	200	210
3608	203	214
3609	206	213
3610	206	201
3611	202	182
3612	194	164
3613	184	154
3614	176	156
3615	174	169
3616	175	186
3617	180	198
3618	185	202
3619	190	202
3620	193	200
3621	194	203
3622	198	213
3623	204	225
3624	210	232
3625	216	231
3626	218	217
3627	217	197
3628	207	177
3629	200	168
3630	189	169
3631	185	178
3632	185	189
3633	187	193
3634	188	192
3635	188	188
3636	189	189
3637	190	199
3638	194	215
3639	203	233
3640	212	242
3641	221	241
3642	223	227
3643	222	208
3644	215	192
3645	208	184
3646	201	185
3647	197	190
3648	196	191
3649	195	190
3650	192	182
3651	189	177
3652	185	178
3653	185	191
3654	189	211
3655	199	231
3656	209	241
3657	217	240
3658	221	230
3659	221	215
3660	218	205
3661	214	202
3662	211	203
3663	209	204
3664	208	201
3665	204	190
3666	198	177
3667	190	168
3668	184	169
3669	183	183
3670	186	204
3671	194	224
3672	204	233
3673	213	233
3674	216	226
3675	217	217
3676	217	215
3677	216	217
3678	217	220
3679	217	220
3680	217	210
3681	213	193
3682	204	174
3683	195	163
3684	186	164
3685	182	177
3686	183	195
3687	189	211
3688	196	217
3689	202	217
3690	205	213
3691	207	212
3692	208	217
3693	211	225
3694	216	231
3695	220	231
3696	220	217
3697	217	197
3698	209	177
3699	198	165
3700	189	165
3701	184	174
3702	184	188
3703	186	197
3704	189	198
3705	192	197
3706	192	196
3707	194	199
3708	197	212
3709	202	226
3710	211	236
3711	218	236
3712	219	222
3713	218	201
3714	210	182
3715	201	171
3716	193	170
3717	187	177
3718	186	183
3719	186	184
3720	184	180
3721	182	174
3722	180	173
3723	179	183
3724	183	201
3725	191	220
3726	202	231
3727	209	231
3728	213	220
3729	212	202
3730	207	187
3731	200	179
3732	194	179
3733	191	182
3734	189	182
3735	186	175
3736	181	163
3737	175	154
3738	170	154
3739	168	166
3740	170	186
3741	177	206
3742	187	218
3743	196	218
3744	201	209
3745	201	197
3746	199	189
3747	196	188
3748	193	189
3749	192	189
3750	191	183
3751	187	168
3752	179	152
3753	170	140
3754	162	139
3755	157	151
3756	158	169
3757	164	187
3758	172	197
3759	179	197
3760	183	191
3761	184	186
3762	185	185
3763	185	190
3764	188	195
3765	190	195
3766	190	185
3767	185	165
3768	177	145
3769	166	131
3770	156	130
3771	151	139
3772	150	153
3773	154	167
3774	158	171
3775	162	171
3776	164	167
3777	165	168
3778	167	175
3779	171	187
3780	177	195
3781	182	195
3782	183	183
3783	181	162
3784	172	141
3785	161	127
3786	152	126
3787	146	132
3788	145	142
3789	145	147
3790	146	147
3791	146	143
3792	144	142
3793	145	147
3794	147	161
3795	153	177
3796	162	190
3797	170	190
3798	174	178
3799	174	159
3800	166	141
3801	158	130
3802	149	128
3803	145	132
3804	139	132
3805	139	132
3806	137	125
3807	132	116
3808	128	115
3809	127	124
3810	129	142
3811	135	162
3812	145	175
3813	153	175
3814	158	167
3815	158	152
3816	154	138
3817	148	132
3818	145	132
3819	141	133
3820	140	131
3821	136	121
3822	130	106
3823	121	93
3824	115	92
3825	111	102
3826	111	121
3827	117	141
3828	128	154
3829	134	154
3830	139	148
3831	139	138
3832	139	133
3833	137	134
3834	137	137
3835	137	137
3836	137	130
3837	132	114
3838	126	94
3839	115	80
3840	105	78
3841	99	86
3842	98	102
3843	102	119
3844	109	129
3845	115	129
3846	118	124
3847	119	122
3848	120	123
3849	122	132
3850	126	139
3851	130	139
3852	130	130
3853	129	110
3854	121	88
3855	109	73
3856	99	71
3857	93	76
3858	90	89
3859	91	98
3860	94	100
3861	94	99
3862	96	97
3863	98	99
3864	100	109
3865	105	124
3866	112	136
3867	119	136
3868	121	127
3869	121	107
3870	114	86
3871	102	71
3872	95	69
3873	89	73
3874	86	80
3875	86	81
3876	84	79
3877	82	73
3878	80	72
3879	78	77
3880	79	92
3881	87	111
3882	94	126
3883	105	127
3884	109	120
3885	109	102
3886	106	86
3887	99	76
3888	92	75
3889	89	78
3890	86	78
3891	83	72
3892	79	61
3893	73	51
3894	66	49
3895	63	56
3896	64	75
3897	71	95
3898	79	109
3899	87	111
3900	95	106
3901	95	94
3902	95	84
3903	91	81
3904	88	82
3905	87	83
3906	87	80
3907	83	67
3908	77	50
3909	68	36
3910	59	33
3911	52	40
3912	52	58
3913	56	78
3914	65	90
3915	73	91
3916	75	88
3917	80	82
3918	80	81
3919	81	84
3920	83	90
3921	86	91
3922	86	85
3923	83	68
3924	77	47
3925	65	29
3926	56	27
3927	48	32
3928	47	47
3929	50	62
3930	55	70
3931	59	70
3932	63	67
3933	63	67
3934	63	73
3935	68	84
3936	75	94
3937	81	96
3938	84	89
3939	83	70
3940	77	48
3941	67	32
3942	58	29
3943	49	32
3944	47	42
3945	47	50
3946	48	51
3947	48	48
3948	49	47
3949	49	50
3950	51	62
3951	56	80
3952	67	94
3953	74	96
3954	81	91
3955	81	73
3956	76	54
3957	67	42
3958	61	39
3959	55	41
3960	52	45
3961	51	45
3962	49	39
3963	45	31
3964	41	29
3965	40	35
3966	41	51
3967	47	73
3968	57	89
3969	64	91
3970	74	89
3971	75	75
3972	73	61
3973	69	53
3974	65	53
3975	61	54
3976	61	54
3977	58	47
3978	53	33
3979	47	21
3980	39	18
3981	35	24
3982	35	41
3983	40	63
3984	49	79
3985	58	82
3986	65	80
3987	68	71
3988	68	65
3989	68	65
3990	67	69
3991	68	70
3992	68	68
3993	67	54
3994	61	35
3995	51	19
3996	42	16
3997	36	21
3998	35	37
3999	38	55
4000	45	68
4001	53	70
4002	57	69
4003	59	66
4004	62	67
4005	64	75
4006	69	85
4007	75	87
4008	77	83
4009	77	66
4010	71	44
4011	61	27
4012	53	23
4013	44	26
4014	43	39
4015	44	52
4016	47	58
4017	50	58
4018	53	57
4019	54	58
4020	56	67
4021	61	81
4022	69	95
4023	77	98
4024	84	95
4025	84	79
4026	80	58
4027	71	42
4028	62	38
4029	55	40
4030	53	48
4031	53	53
4032	53	53
4033	53	48
4034	51	46
4035	50	49
4036	52	64
4037	57	84
4038	68	101
4039	79	106
4040	86	104
4041	88	89
4042	87	73
4043	81	61
4044	75	60
4045	72	62
4046	70	63
4047	68	62
4048	66	54
